match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder,season
335,1,Pune Warriors,Delhi Daredevils,10,8,SC Ganguly,JD Ryder,S Nadeem,0,0,0,0,0,0,0,0,0,,,,2012
335,1,Pune Warriors,Delhi Daredevils,11,1,JD Ryder,SC Ganguly,UT Yadav,0,0,0,0,0,0,0,0,0,,,,2012
335,1,Pune Warriors,Delhi Daredevils,11,2,JD Ryder,SC Ganguly,UT Yadav,0,0,0,0,0,0,1,0,1,,,,2012
335,1,Pune Warriors,Delhi Daredevils,11,3,SC Ganguly,JD Ryder,UT Yadav,0,0,0,0,0,0,0,0,0,,,,2012
335,1,Pune Warriors,Delhi Daredevils,11,4,SC Ganguly,JD Ryder,UT Yadav,0,0,0,0,0,0,1,0,1,,,,2012
335,1,Pune Warriors,Delhi Daredevils,11,5,JD Ryder,SC Ganguly,UT Yadav,0,0,0,1,0,0,0,1,1,,,,2012
335,1,Pune Warriors,Delhi Daredevils,11,6,SC Ganguly,JD Ryder,UT Yadav,0,0,0,0,0,0,0,0,0,,,,2012
335,1,Pune Warriors,Delhi Daredevils,12,1,JD Ryder,SC Ganguly,S Nadeem,0,0,0,0,0,0,1,0,1,,,,2012
335,1,Pune Warriors,Delhi Daredevils,12,2,SC Ganguly,JD Ryder,S Nadeem,0,0,0,0,0,0,4,0,4,,,,2012
335,1,Pune Warriors,Delhi Daredevils,12,3,SC Ganguly,JD Ryder,S Nadeem,0,0,0,0,0,0,2,0,2,,,,2012
335,1,Pune Warriors,Delhi Daredevils,12,4,SC Ganguly,JD Ryder,S Nadeem,0,0,0,1,0,0,0,1,1,,,,2012
335,1,Pune Warriors,Delhi Daredevils,12,5,JD Ryder,SC Ganguly,S Nadeem,0,0,0,0,0,0,1,0,1,,,,2012
335,1,Pune Warriors,Delhi Daredevils,12,6,SC Ganguly,JD Ryder,S Nadeem,0,0,0,0,0,0,4,0,4,,,,2012
335,1,Pune Warriors,Delhi Daredevils,13,1,JD Ryder,SC Ganguly,Y Nagar,0,0,0,0,0,0,1,0,1,,,,2012
335,1,Pune Warriors,Delhi Daredevils,13,2,SC Ganguly,JD Ryder,Y Nagar,0,0,0,0,0,0,1,0,1,,,,2012
335,1,Pune Warriors,Delhi Daredevils,13,3,JD Ryder,SC Ganguly,Y Nagar,0,0,0,0,0,0,0,0,0,,,,2012
335,1,Pune Warriors,Delhi Daredevils,13,4,JD Ryder,SC Ganguly,Y Nagar,0,0,0,0,0,0,1,0,1,,,,2012
335,1,Pune Warriors,Delhi Daredevils,13,5,SC Ganguly,JD Ryder,Y Nagar,0,0,0,0,0,0,4,0,4,,,,2012
335,1,Pune Warriors,Delhi Daredevils,13,6,SC Ganguly,JD Ryder,Y Nagar,0,2,0,0,0,0,0,2,2,,,,2012
335,1,Pune Warriors,Delhi Daredevils,13,7,JD Ryder,SC Ganguly,Y Nagar,0,0,0,0,0,0,1,0,1,,,,2012
335,1,Pune Warriors,Delhi Daredevils,14,1,JD Ryder,SC Ganguly,IK Pathan,0,0,0,0,0,0,1,0,1,,,,2012
335,1,Pune Warriors,Delhi Daredevils,14,2,SC Ganguly,JD Ryder,IK Pathan,0,0,0,0,0,0,0,0,0,,,,2012
335,1,Pune Warriors,Delhi Daredevils,14,3,SC Ganguly,JD Ryder,IK Pathan,0,0,0,0,0,0,1,0,1,,,,2012
335,1,Pune Warriors,Delhi Daredevils,14,4,JD Ryder,SC Ganguly,IK Pathan,0,0,0,0,0,0,1,0,1,,,,2012
335,1,Pune Warriors,Delhi Daredevils,14,5,SC Ganguly,JD Ryder,IK Pathan,0,0,0,0,0,0,0,0,0,,,,2012
335,1,Pune Warriors,Delhi Daredevils,14,6,SC Ganguly,JD Ryder,IK Pathan,0,1,0,0,0,0,0,1,1,,,,2012
335,1,Pune Warriors,Delhi Daredevils,14,7,SC Ganguly,JD Ryder,IK Pathan,0,0,0,0,0,0,0,0,0,,,,2012
335,1,Pune Warriors,Delhi Daredevils,15,1,JD Ryder,SC Ganguly,M Morkel,0,0,0,0,0,0,1,0,1,,,,2012
335,1,Pune Warriors,Delhi Daredevils,15,2,SC Ganguly,JD Ryder,M Morkel,0,0,0,0,0,0,0,0,0,SC Ganguly,caught,UT Yadav,2012
335,1,Pune Warriors,Delhi Daredevils,15,3,SPD Smith,JD Ryder,M Morkel,0,0,0,0,0,0,1,0,1,,,,2012
335,1,Pune Warriors,Delhi Daredevils,15,4,JD Ryder,SPD Smith,M Morkel,0,0,0,0,0,0,0,0,0,,,,2012
335,1,Pune Warriors,Delhi Daredevils,15,5,JD Ryder,SPD Smith,M Morkel,0,0,0,0,0,0,1,0,1,,,,2012
335,1,Pune Warriors,Delhi Daredevils,15,6,SPD Smith,JD Ryder,M Morkel,0,0,0,0,0,0,4,0,4,,,,2012
335,1,Pune Warriors,Delhi Daredevils,16,1,JD Ryder,SPD Smith,IK Pathan,0,0,0,0,0,0,1,0,1,,,,2012
335,1,Pune Warriors,Delhi Daredevils,16,2,SPD Smith,JD Ryder,IK Pathan,0,0,0,0,0,0,2,0,2,,,,2012
335,1,Pune Warriors,Delhi Daredevils,16,3,SPD Smith,JD Ryder,IK Pathan,0,0,0,0,0,0,1,0,1,,,,2012
335,1,Pune Warriors,Delhi Daredevils,16,4,JD Ryder,SPD Smith,IK Pathan,0,0,0,0,0,0,4,0,4,,,,2012
335,1,Pune Warriors,Delhi Daredevils,16,5,JD Ryder,SPD Smith,IK Pathan,0,0,0,0,0,0,2,0,2,,,,2012
335,1,Pune Warriors,Delhi Daredevils,16,6,JD Ryder,SPD Smith,IK Pathan,0,0,0,0,0,0,1,0,1,,,,2012
335,1,Pune Warriors,Delhi Daredevils,17,1,JD Ryder,SPD Smith,UT Yadav,0,0,0,0,0,0,0,0,0,,,,2012
335,1,Pune Warriors,Delhi Daredevils,17,2,JD Ryder,SPD Smith,UT Yadav,0,0,0,0,0,0,1,0,1,,,,2012
335,1,Pune Warriors,Delhi Daredevils,17,3,SPD Smith,JD Ryder,UT Yadav,0,0,0,1,0,0,0,1,1,,,,2012
335,1,Pune Warriors,Delhi Daredevils,17,4,JD Ryder,SPD Smith,UT Yadav,0,0,0,0,0,0,6,0,6,,,,2012
335,1,Pune Warriors,Delhi Daredevils,17,5,JD Ryder,SPD Smith,UT Yadav,0,0,0,0,0,0,0,0,0,,,,2012
335,1,Pune Warriors,Delhi Daredevils,17,6,JD Ryder,SPD Smith,UT Yadav,0,0,0,0,0,0,4,0,4,,,,2012
335,1,Pune Warriors,Delhi Daredevils,18,1,SPD Smith,JD Ryder,S Nadeem,0,1,0,0,0,0,0,1,1,,,,2012
335,1,Pune Warriors,Delhi Daredevils,18,2,SPD Smith,JD Ryder,S Nadeem,0,0,0,0,0,0,4,0,4,,,,2012
335,1,Pune Warriors,Delhi Daredevils,18,3,SPD Smith,JD Ryder,S Nadeem,0,0,0,0,0,0,6,0,6,,,,2012
335,1,Pune Warriors,Delhi Daredevils,18,4,SPD Smith,JD Ryder,S Nadeem,0,0,0,0,0,0,1,0,1,,,,2012
335,1,Pune Warriors,Delhi Daredevils,18,5,JD Ryder,SPD Smith,S Nadeem,0,0,0,0,0,0,1,0,1,,,,2012
335,1,Pune Warriors,Delhi Daredevils,18,6,SPD Smith,JD Ryder,S Nadeem,0,0,0,0,0,0,4,0,4,,,,2012
335,1,Pune Warriors,Delhi Daredevils,18,7,SPD Smith,JD Ryder,S Nadeem,0,0,0,0,0,0,6,0,6,,,,2012
335,1,Pune Warriors,Delhi Daredevils,19,1,JD Ryder,SPD Smith,UT Yadav,0,0,0,0,0,0,0,0,0,,,,2012
335,1,Pune Warriors,Delhi Daredevils,19,2,JD Ryder,SPD Smith,UT Yadav,0,0,0,0,0,0,0,0,0,,,,2012
335,1,Pune Warriors,Delhi Daredevils,19,3,JD Ryder,SPD Smith,UT Yadav,0,0,0,0,0,0,2,0,2,,,,2012
335,1,Pune Warriors,Delhi Daredevils,19,4,JD Ryder,SPD Smith,UT Yadav,0,0,0,0,0,0,6,0,6,,,,2012
335,1,Pune Warriors,Delhi Daredevils,19,5,JD Ryder,SPD Smith,UT Yadav,0,0,0,0,0,0,1,0,1,,,,2012
335,1,Pune Warriors,Delhi Daredevils,19,6,SPD Smith,JD Ryder,UT Yadav,0,0,0,0,0,0,0,0,0,,,,2012
335,1,Pune Warriors,Delhi Daredevils,20,1,JD Ryder,SPD Smith,M Morkel,0,0,0,0,0,0,1,0,1,,,,2012
335,1,Pune Warriors,Delhi Daredevils,20,2,SPD Smith,JD Ryder,M Morkel,0,0,0,0,0,0,4,0,4,,,,2012
335,1,Pune Warriors,Delhi Daredevils,20,3,SPD Smith,JD Ryder,M Morkel,0,0,0,0,0,0,1,0,1,,,,2012
335,1,Pune Warriors,Delhi Daredevils,20,4,JD Ryder,SPD Smith,M Morkel,0,0,0,0,0,0,0,0,0,JD Ryder,bowled,,2012
335,1,Pune Warriors,Delhi Daredevils,20,5,AD Mathews,SPD Smith,M Morkel,0,0,0,0,0,0,4,0,4,,,,2012
335,1,Pune Warriors,Delhi Daredevils,20,6,AD Mathews,SPD Smith,M Morkel,0,0,0,0,0,0,2,0,2,,,,2012
335,2,Delhi Daredevils,Pune Warriors,1,1,DPMD Jayawardene,V Sehwag,AC Thomas,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,1,2,V Sehwag,DPMD Jayawardene,AC Thomas,0,0,0,0,0,0,0,0,0,,,,2012
335,2,Delhi Daredevils,Pune Warriors,1,3,V Sehwag,DPMD Jayawardene,AC Thomas,0,0,0,0,0,0,0,0,0,,,,2012
335,2,Delhi Daredevils,Pune Warriors,1,4,V Sehwag,DPMD Jayawardene,AC Thomas,0,0,0,0,0,0,4,0,4,,,,2012
335,2,Delhi Daredevils,Pune Warriors,1,5,V Sehwag,DPMD Jayawardene,AC Thomas,0,0,0,0,0,0,0,0,0,,,,2012
335,2,Delhi Daredevils,Pune Warriors,1,6,V Sehwag,DPMD Jayawardene,AC Thomas,0,0,0,0,0,0,0,0,0,,,,2012
335,2,Delhi Daredevils,Pune Warriors,2,1,DPMD Jayawardene,V Sehwag,A Nehra,0,0,0,0,0,0,0,0,0,,,,2012
335,2,Delhi Daredevils,Pune Warriors,2,2,DPMD Jayawardene,V Sehwag,A Nehra,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,2,3,V Sehwag,DPMD Jayawardene,A Nehra,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,2,4,DPMD Jayawardene,V Sehwag,A Nehra,0,0,0,0,0,0,0,0,0,,,,2012
335,2,Delhi Daredevils,Pune Warriors,2,5,DPMD Jayawardene,V Sehwag,A Nehra,0,0,0,0,0,0,4,0,4,,,,2012
335,2,Delhi Daredevils,Pune Warriors,2,6,DPMD Jayawardene,V Sehwag,A Nehra,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,3,1,DPMD Jayawardene,V Sehwag,AC Thomas,0,0,0,0,0,0,0,0,0,DPMD Jayawardene,caught,SPD Smith,2012
335,2,Delhi Daredevils,Pune Warriors,3,2,KP Pietersen,V Sehwag,AC Thomas,0,0,0,0,0,0,0,0,0,,,,2012
335,2,Delhi Daredevils,Pune Warriors,3,3,KP Pietersen,V Sehwag,AC Thomas,0,0,0,0,0,0,2,0,2,,,,2012
335,2,Delhi Daredevils,Pune Warriors,3,4,KP Pietersen,V Sehwag,AC Thomas,0,0,0,0,0,0,0,0,0,,,,2012
335,2,Delhi Daredevils,Pune Warriors,3,5,KP Pietersen,V Sehwag,AC Thomas,0,0,0,0,0,0,0,0,0,,,,2012
335,2,Delhi Daredevils,Pune Warriors,3,6,KP Pietersen,V Sehwag,AC Thomas,0,0,0,0,0,0,0,0,0,,,,2012
335,2,Delhi Daredevils,Pune Warriors,4,1,V Sehwag,KP Pietersen,A Nehra,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,4,2,KP Pietersen,V Sehwag,A Nehra,0,0,0,0,0,0,0,0,0,,,,2012
335,2,Delhi Daredevils,Pune Warriors,4,3,KP Pietersen,V Sehwag,A Nehra,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,4,4,V Sehwag,KP Pietersen,A Nehra,0,0,0,0,0,0,0,0,0,,,,2012
335,2,Delhi Daredevils,Pune Warriors,4,5,V Sehwag,KP Pietersen,A Nehra,0,0,0,0,0,0,0,0,0,,,,2012
335,2,Delhi Daredevils,Pune Warriors,4,6,V Sehwag,KP Pietersen,A Nehra,0,0,0,0,0,0,0,0,0,,,,2012
335,2,Delhi Daredevils,Pune Warriors,5,1,KP Pietersen,V Sehwag,M Kartik,0,0,0,0,0,0,0,0,0,,,,2012
335,2,Delhi Daredevils,Pune Warriors,5,2,KP Pietersen,V Sehwag,M Kartik,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,5,3,V Sehwag,KP Pietersen,M Kartik,0,0,0,0,0,0,6,0,6,,,,2012
335,2,Delhi Daredevils,Pune Warriors,5,4,V Sehwag,KP Pietersen,M Kartik,0,0,0,0,0,0,4,0,4,,,,2012
335,2,Delhi Daredevils,Pune Warriors,5,5,V Sehwag,KP Pietersen,M Kartik,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,5,6,KP Pietersen,V Sehwag,M Kartik,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,6,1,KP Pietersen,V Sehwag,AD Mathews,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,6,2,V Sehwag,KP Pietersen,AD Mathews,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,6,3,KP Pietersen,V Sehwag,AD Mathews,0,0,0,0,0,0,6,0,6,,,,2012
335,2,Delhi Daredevils,Pune Warriors,6,4,KP Pietersen,V Sehwag,AD Mathews,0,0,0,0,0,0,0,0,0,,,,2012
335,2,Delhi Daredevils,Pune Warriors,6,5,KP Pietersen,V Sehwag,AD Mathews,0,0,0,0,0,0,6,0,6,,,,2012
335,2,Delhi Daredevils,Pune Warriors,6,6,KP Pietersen,V Sehwag,AD Mathews,0,0,0,0,0,0,6,0,6,,,,2012
335,2,Delhi Daredevils,Pune Warriors,7,1,V Sehwag,KP Pietersen,R Sharma,0,0,0,0,0,0,0,0,0,,,,2012
335,2,Delhi Daredevils,Pune Warriors,7,2,V Sehwag,KP Pietersen,R Sharma,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,7,3,KP Pietersen,V Sehwag,R Sharma,0,0,0,0,0,0,0,0,0,,,,2012
335,2,Delhi Daredevils,Pune Warriors,7,4,KP Pietersen,V Sehwag,R Sharma,0,0,0,0,0,0,4,0,4,,,,2012
335,2,Delhi Daredevils,Pune Warriors,7,5,KP Pietersen,V Sehwag,R Sharma,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,7,6,V Sehwag,KP Pietersen,R Sharma,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,8,1,V Sehwag,KP Pietersen,JD Ryder,0,0,0,0,0,0,4,0,4,,,,2012
335,2,Delhi Daredevils,Pune Warriors,8,2,V Sehwag,KP Pietersen,JD Ryder,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,8,3,KP Pietersen,V Sehwag,JD Ryder,0,0,0,0,0,0,0,0,0,,,,2012
335,2,Delhi Daredevils,Pune Warriors,8,4,KP Pietersen,V Sehwag,JD Ryder,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,8,5,V Sehwag,KP Pietersen,JD Ryder,0,0,0,0,0,0,6,0,6,,,,2012
335,2,Delhi Daredevils,Pune Warriors,8,6,V Sehwag,KP Pietersen,JD Ryder,0,0,0,0,0,0,6,0,6,,,,2012
335,2,Delhi Daredevils,Pune Warriors,9,1,KP Pietersen,V Sehwag,R Sharma,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,9,2,V Sehwag,KP Pietersen,R Sharma,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,9,3,KP Pietersen,V Sehwag,R Sharma,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,9,4,V Sehwag,KP Pietersen,R Sharma,0,0,0,0,0,0,4,0,4,,,,2012
335,2,Delhi Daredevils,Pune Warriors,9,5,V Sehwag,KP Pietersen,R Sharma,0,0,0,0,0,0,0,0,0,,,,2012
335,2,Delhi Daredevils,Pune Warriors,9,6,V Sehwag,KP Pietersen,R Sharma,0,0,0,0,0,0,6,0,6,,,,2012
335,2,Delhi Daredevils,Pune Warriors,10,1,KP Pietersen,V Sehwag,SC Ganguly,0,0,0,0,0,0,0,0,0,KP Pietersen,bowled,,2012
335,2,Delhi Daredevils,Pune Warriors,10,2,IK Pathan,V Sehwag,SC Ganguly,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,10,3,V Sehwag,IK Pathan,SC Ganguly,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,10,4,IK Pathan,V Sehwag,SC Ganguly,0,0,0,1,0,0,0,1,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,10,5,V Sehwag,IK Pathan,SC Ganguly,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,10,6,IK Pathan,V Sehwag,SC Ganguly,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,11,1,IK Pathan,V Sehwag,AD Mathews,0,0,0,0,0,0,2,0,2,,,,2012
335,2,Delhi Daredevils,Pune Warriors,11,2,IK Pathan,V Sehwag,AD Mathews,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,11,3,V Sehwag,IK Pathan,AD Mathews,0,2,0,0,0,0,0,2,2,,,,2012
335,2,Delhi Daredevils,Pune Warriors,11,4,IK Pathan,V Sehwag,AD Mathews,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,11,5,V Sehwag,IK Pathan,AD Mathews,0,0,0,0,0,0,4,0,4,,,,2012
335,2,Delhi Daredevils,Pune Warriors,11,6,V Sehwag,IK Pathan,AD Mathews,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,11,7,IK Pathan,V Sehwag,AD Mathews,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,12,1,IK Pathan,V Sehwag,SC Ganguly,0,0,0,0,0,0,6,0,6,,,,2012
335,2,Delhi Daredevils,Pune Warriors,12,2,IK Pathan,V Sehwag,SC Ganguly,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,12,3,V Sehwag,IK Pathan,SC Ganguly,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,12,4,IK Pathan,V Sehwag,SC Ganguly,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,12,5,V Sehwag,IK Pathan,SC Ganguly,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,12,6,IK Pathan,V Sehwag,SC Ganguly,0,0,0,0,0,0,0,0,0,IK Pathan,caught,JD Ryder,2012
335,2,Delhi Daredevils,Pune Warriors,13,1,P Negi,V Sehwag,M Kartik,0,0,0,0,0,0,0,0,0,,,,2012
335,2,Delhi Daredevils,Pune Warriors,13,2,P Negi,V Sehwag,M Kartik,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,13,3,V Sehwag,P Negi,M Kartik,0,0,0,0,0,0,0,0,0,V Sehwag,caught and bowled,,2012
335,2,Delhi Daredevils,Pune Warriors,13,4,LRPL Taylor,P Negi,M Kartik,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,13,5,P Negi,LRPL Taylor,M Kartik,0,0,0,0,0,0,4,0,4,,,,2012
335,2,Delhi Daredevils,Pune Warriors,13,6,P Negi,LRPL Taylor,M Kartik,0,0,0,0,0,0,0,0,0,,,,2012
335,2,Delhi Daredevils,Pune Warriors,14,1,LRPL Taylor,P Negi,SC Ganguly,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,14,2,P Negi,LRPL Taylor,SC Ganguly,0,0,0,0,0,0,0,0,0,,,,2012
335,2,Delhi Daredevils,Pune Warriors,14,3,P Negi,LRPL Taylor,SC Ganguly,0,0,0,0,0,0,0,0,0,,,,2012
335,2,Delhi Daredevils,Pune Warriors,14,4,P Negi,LRPL Taylor,SC Ganguly,0,0,0,0,0,0,2,0,2,,,,2012
335,2,Delhi Daredevils,Pune Warriors,14,5,P Negi,LRPL Taylor,SC Ganguly,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,14,6,LRPL Taylor,P Negi,SC Ganguly,0,0,0,0,0,0,1,0,1,P Negi,run out,AD Mathews,2012
335,2,Delhi Daredevils,Pune Warriors,15,1,LRPL Taylor,Y Nagar,M Kartik,0,1,0,0,0,0,0,1,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,15,2,LRPL Taylor,Y Nagar,M Kartik,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,15,3,Y Nagar,LRPL Taylor,M Kartik,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,15,4,LRPL Taylor,Y Nagar,M Kartik,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,15,5,Y Nagar,LRPL Taylor,M Kartik,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,15,6,LRPL Taylor,Y Nagar,M Kartik,0,0,0,0,0,0,0,0,0,,,,2012
335,2,Delhi Daredevils,Pune Warriors,15,7,LRPL Taylor,Y Nagar,M Kartik,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,16,1,LRPL Taylor,Y Nagar,SC Ganguly,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,16,2,Y Nagar,LRPL Taylor,SC Ganguly,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,16,3,LRPL Taylor,Y Nagar,SC Ganguly,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,16,4,Y Nagar,LRPL Taylor,SC Ganguly,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,16,5,LRPL Taylor,Y Nagar,SC Ganguly,0,0,0,0,0,0,0,0,0,,,,2012
335,2,Delhi Daredevils,Pune Warriors,16,6,LRPL Taylor,Y Nagar,SC Ganguly,0,0,0,0,0,0,4,0,4,,,,2012
335,2,Delhi Daredevils,Pune Warriors,17,1,Y Nagar,LRPL Taylor,A Nehra,0,0,0,0,0,0,0,0,0,,,,2012
335,2,Delhi Daredevils,Pune Warriors,17,2,Y Nagar,LRPL Taylor,A Nehra,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,17,3,LRPL Taylor,Y Nagar,A Nehra,0,0,0,1,0,0,0,1,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,17,4,Y Nagar,LRPL Taylor,A Nehra,0,0,0,0,0,0,0,0,0,,,,2012
335,2,Delhi Daredevils,Pune Warriors,17,5,Y Nagar,LRPL Taylor,A Nehra,0,0,0,0,0,0,0,0,0,,,,2012
335,2,Delhi Daredevils,Pune Warriors,17,6,Y Nagar,LRPL Taylor,A Nehra,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,18,1,Y Nagar,LRPL Taylor,AC Thomas,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,18,2,LRPL Taylor,Y Nagar,AC Thomas,0,0,0,0,0,0,0,0,0,LRPL Taylor,caught,SPD Smith,2012
335,2,Delhi Daredevils,Pune Warriors,18,3,Y Nagar,NV Ojha,AC Thomas,0,0,0,0,0,0,4,0,4,,,,2012
335,2,Delhi Daredevils,Pune Warriors,18,4,Y Nagar,NV Ojha,AC Thomas,0,0,0,0,0,0,0,0,0,,,,2012
335,2,Delhi Daredevils,Pune Warriors,18,5,Y Nagar,NV Ojha,AC Thomas,0,0,0,0,0,0,4,0,4,,,,2012
335,2,Delhi Daredevils,Pune Warriors,18,6,Y Nagar,NV Ojha,AC Thomas,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,19,1,Y Nagar,NV Ojha,A Nehra,0,0,0,0,0,0,4,0,4,,,,2012
335,2,Delhi Daredevils,Pune Warriors,19,2,Y Nagar,NV Ojha,A Nehra,0,0,0,0,0,0,2,0,2,,,,2012
335,2,Delhi Daredevils,Pune Warriors,19,3,Y Nagar,NV Ojha,A Nehra,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,19,4,NV Ojha,Y Nagar,A Nehra,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,19,5,Y Nagar,NV Ojha,A Nehra,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,19,6,NV Ojha,Y Nagar,A Nehra,0,0,0,0,0,0,6,0,6,,,,2012
335,2,Delhi Daredevils,Pune Warriors,20,1,Y Nagar,NV Ojha,AC Thomas,0,0,0,0,0,0,0,0,0,Y Nagar,caught,SC Ganguly,2012
335,2,Delhi Daredevils,Pune Warriors,20,2,NV Ojha,M Morkel,AC Thomas,0,0,0,0,0,0,2,0,2,,,,2012
335,2,Delhi Daredevils,Pune Warriors,20,3,NV Ojha,M Morkel,AC Thomas,0,0,0,0,0,0,0,0,0,,,,2012
335,2,Delhi Daredevils,Pune Warriors,20,4,NV Ojha,M Morkel,AC Thomas,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,20,5,M Morkel,NV Ojha,AC Thomas,0,0,0,0,0,0,1,0,1,,,,2012
335,2,Delhi Daredevils,Pune Warriors,20,6,NV Ojha,M Morkel,AC Thomas,0,0,0,0,0,0,1,0,1,,,,2012
336,1,Mumbai Indians,Kings XI Punjab,1,1,JEC Franklin,SR Tendulkar,P Kumar,0,0,0,0,0,0,0,0,0,,,,2012
336,1,Mumbai Indians,Kings XI Punjab,1,2,JEC Franklin,SR Tendulkar,P Kumar,0,0,0,0,0,0,0,0,0,,,,2012
336,1,Mumbai Indians,Kings XI Punjab,1,3,JEC Franklin,SR Tendulkar,P Kumar,0,0,0,0,0,0,0,0,0,,,,2012
336,1,Mumbai Indians,Kings XI Punjab,1,4,JEC Franklin,SR Tendulkar,P Kumar,0,0,0,0,0,0,0,0,0,,,,2012
336,1,Mumbai Indians,Kings XI Punjab,1,5,JEC Franklin,SR Tendulkar,P Kumar,0,0,0,0,0,0,0,0,0,,,,2012
336,1,Mumbai Indians,Kings XI Punjab,1,6,JEC Franklin,SR Tendulkar,P Kumar,0,0,0,0,0,0,0,0,0,,,,2012
